gen,design_id,Efficiency,Massflow,Compression_ratio
160,17,0.873834,21.692709,2.1007774
160,18,0.89905584,20.822636,2.0657792
160,19,0.91298485,20.101616,2.0197499
160,20,0.8897464,21.192757,2.0785582
160,21,0.88332367,21.392805,2.0889251
160,22,0.91267127,20.140957,2.024888
160,23,0.87981087,21.479967,2.1009579
160,24,0.90183485,20.676092,2.0560994
160,25,0.89856064,20.847338,2.0629315
160,26,0.8779593,21.529648,2.10458
160,27,0.87577665,21.6186,2.0975087
160,28,0.9154509,19.912981,2.0061507
160,29,0.91097516,20.229145,2.0323234
160,30,0.8975131,20.90917,2.0525725
160,31,0.89064306,21.179386,2.0750954
160,32,0.9151735,19.927847,2.0111024
160,33,0.87501067,21.652475,2.098479
160,34,0.8806762,21.451647,2.107527
160,35,0.90811634,20.382448,2.0436852
160,36,0.9041967,20.575254,2.060268
160,37,0.8730957,21.708254,2.0995855
160,38,0.8767839,21.594774,2.0976694
160,39,0.8995276,20.799837,2.0613828
160,40,0.87865347,21.528805,2.0883758
160,41,0.9043199,20.54556,2.0619159
160,42,0.8853586,21.332245,2.1012688
160,43,0.8963829,20.960524,2.055934
160,44,0.91483575,19.964369,2.0096335
160,45,0.87787014,21.574913,2.1060038
160,46,0.91442573,19.992273,2.0124612
160,47,0.9062283,20.487564,2.0582962
160,48,0.8893555,21.21134,2.080332
160,49,0.90775174,20.398426,2.0474813
160,50,0.8763675,21.60279,2.0974028
160,51,0.9016436,20.700556,2.0567796
160,52,0.9138778,20.069729,2.0184362
160,53,0.87763894,21.584927,2.10802
160,54,0.8753286,21.637266,2.0974042
160,55,0.91168743,20.156235,2.0308044
160,56,0.8856937,21.319695,2.097856
160,57,0.9000187,20.791391,2.060723
160,58,0.880423,21.454655,2.096898
160,59,0.89273053,21.124958,2.0761716
160,60,0.8849352,21.358822,2.101555
160,61,0.8793016,21.51553,2.0937662
160,62,0.90095055,20.73782,2.062958
160,63,0.9003374,20.768673,2.0611494
160,64,0.88887095,21.22271,2.0876863
160,65,0.89111215,21.173798,2.0778003
160,66,0.8982805,20.870193,2.0681446
160,67,0.90239924,20.646585,2.0549333
160,68,0.9138936,20.018923,2.0168118
160,69,0.9162764,19.85734,2.0021486
160,70,0.9120513,20.148422,2.0304148
160,71,0.89541614,21.004269,2.0637136
160,72,0.91659826,19.816835,2.000318
160,73,0.89572364,20.978357,2.0582914
160,74,0.8794775,21.500097,2.092729
160,75,0.90062547,20.756876,2.063857
160,76,0.90724653,20.412373,2.0411448
160,77,0.8862154,21.303055,2.0975528
160,78,0.8919702,21.124975,2.0759385
160,79,0.9135366,20.089483,2.019886
160,80,0.9164687,19.846336,2.0009668
160,81,0.88821393,21.234814,2.0820537
160,82,0.9023811,20.649643,2.0547967
160,83,0.9108138,20.24045,2.0347657
160,84,0.8979894,20.881645,2.0680315
160,85,0.90650386,20.450327,2.0518556
160,86,0.8932246,21.10541,2.0658326
160,87,0.90956146,20.310513,2.0376532
160,88,0.9048329,20.530409,2.051685
160,89,0.9139248,20.012701,2.0150812
160,90,0.91023093,20.26255,2.039611
160,91,0.9069052,20.419657,2.0506968
160,92,0.8975552,20.88965,2.051934
160,93,0.8914397,21.153933,2.0771525
160,94,0.9099081,20.284494,2.0365639
160,95,0.91029656,20.251566,2.0331113
160,96,0.8957615,20.960993,2.0721986
160,97,0.9062901,20.481335,2.0577908
160,98,0.91447085,19.967907,2.0108721
160,99,0.88376343,21.38389,2.0988457
170,0,0.91705704,19.826002,2.000782
170,1,0.87265545,21.72274,2.0997114
170,2,0.87673753,21.619719,2.1009462
170,3,0.9052966,20.51626,2.0391674
170,4,0.90491295,20.558102,2.0485806
170,5,0.8800206,21.497452,2.1064582
170,6,0.87536556,21.646463,2.0983279
170,7,0.9109042,20.24469,2.0331306
170,8,0.91645575,19.87582,2.0061347
170,9,0.91458756,20.01219,2.018544
170,10,0.8871132,21.286615,2.0823817
170,11,0.9061687,20.495123,2.0563583
170,12,0.91007197,20.288687,2.0356936
170,13,0.9139111,20.06957,2.0184476
170,14,0.87812084,21.566845,2.1067965
170,15,0.9118119,20.176687,2.023014
170,16,0.90212405,20.65782,2.0607133
170,17,0.8863353,21.306837,2.0817704
170,18,0.88247573,21.428692,2.0996225
170,19,0.9151163,19.948898,2.00974
170,20,0.9111568,20.219248,2.0266237
170,21,0.904318,20.586899,2.0493963
170,22,0.91454935,20.021626,2.0123644
170,23,0.9029005,20.646439,2.0588644
170,24,0.89273053,21.124958,2.0761716
170,25,0.91228116,20.172556,2.0291038
170,26,0.8932246,21.10541,2.0658326
170,27,0.8841155,21.39015,2.092806
170,28,0.89112675,21.176964,2.07825
170,29,0.8969189,20.972538,2.0646765
170,30,0.89174646,21.159214,2.073115
170,31,0.9159706,19.906345,2.006908
170,32,0.8853586,21.332245,2.1012688
170,33,0.89212114,21.140764,2.0734918
170,34,0.89504755,21.034744,2.072708
170,35,0.88074744,21.458643,2.1016967
170,36,0.895303,21.009798,2.0722873
170,37,0.88335156,21.404099,2.0945516
170,38,0.91281235,20.137072,2.0262487
170,39,0.87753445,21.611475,2.102149
170,40,0.8786883,21.535965,2.1097448
170,41,0.9007415,20.766745,2.0620441
170,42,0.87775326,21.590956,2.0991604
170,43,0.9020257,20.702213,2.062306
170,44,0.89460784,21.055616,2.06212
170,45,0.8739988,21.692726,2.1010418
170,46,0.8732006,21.704557,2.0996203
170,47,0.9075539,20.427794,2.0514882
170,48,0.9071318,20.450876,2.0527725
170,49,0.8900777,21.19693,2.0778596
170,50,0.8884719,21.23417,2.0796192
170,51,0.88583124,21.320759,2.1027818
170,52,0.89717627,20.938013,2.0539455
170,53,0.9009692,20.737156,2.0628371
170,54,0.9036963,20.59249,2.054154
170,55,0.88481766,21.374002,2.1027725
170,56,0.8850566,21.365168,2.1018794
170,57,0.8989824,20.836885,2.0704963
170,58,0.9134095,20.100895,2.0215929
170,59,0.89379054,21.088293,2.0651681
170,60,0.89852494,20.859259,2.066214
170,61,0.9091748,20.318693,2.0426667
170,62,0.9083821,20.346996,2.0378356
170,63,0.9088963,20.343084,2.0388935
170,64,0.91311705,20.135904,2.0257282
170,65,0.8744571,21.665936,2.0995853
170,66,0.8960289,21.001986,2.0556233
170,67,0.90139455,20.72897,2.0579815
170,68,0.9063903,20.46687,2.0489562
170,69,0.87501067,21.652475,2.098479
170,70,0.88745016,21.257902,2.0808618
170,71,0.9003935,20.782866,2.0638995
170,72,0.879702,21.522606,2.10172
170,73,0.90344244,20.631289,2.0562959
170,74,0.91673374,19.839304,2.0006597
170,75,0.8982805,20.870193,2.0681446
170,76,0.8896216,21.230843,2.077
170,77,0.90161335,20.705643,2.058526
170,78,0.89802134,20.892143,2.0675776
170,79,0.8896116,21.231228,2.0770166
170,80,0.8882198,21.23896,2.079657
170,81,0.90957475,20.309494,2.03765
170,82,0.8875997,21.249296,2.0874746
170,83,0.9000721,20.794298,2.0640059
170,84,0.8905326,21.187365,2.0838034
170,85,0.9035704,20.62018,2.0550013
170,86,0.9152952,19.939213,2.0083475
170,87,0.90681684,20.464273,2.056716
170,88,0.9079811,20.402447,2.0477154
170,89,0.8834552,21.39664,2.0928118
170,90,0.87417704,21.677374,2.0985215
170,91,0.89788973,20.907055,2.0549147
170,92,0.89425415,21.070402,2.0660577
170,93,0.9077509,20.409145,2.0502455
170,94,0.90836054,20.382462,2.046444
170,95,0.8999477,20.814213,2.0695555
170,96,0.9099109,20.297884,2.0363128
170,97,0.88125813,21.45229,2.0996644
170,98,0.8729222,21.715433,2.0993736
170,99,0.879322,21.52308,2.1074479
180,0,0.87265545,21.72274,2.0997114
180,1,0.91705704,19.826002,2.000782
180,2,0.8876614,21.27643,2.083933
180,3,0.8890514,21.24855,2.0730588
180,4,0.87895983,21.562952,2.105154
180,5,0.87957466,21.524326,2.1074202
180,6,0.9038421,20.622133,2.051033
180,7,0.91550505,19.983881,2.0122404
180,8,0.91458756,20.01219,2.018544
180,9,0.89194655,21.181368,2.0831437
180,10,0.88202214,21.430054,2.1030664
180,11,0.90526783,20.534721,2.0605474
180,12,0.89090335,21.19985,2.0730066
180,13,0.91360277,20.102898,2.0202715
180,14,0.9139129,20.075724,2.015921
180,15,0.91409963,20.030323,2.019075
180,16,0.9165844,19.859459,2.0039887
180,17,0.9080824,20.413448,2.0474045
180,18,0.8810171,21.460522,2.1021714
180,19,0.90698534,20.428017,2.0395098
180,20,0.91311705,20.135904,2.0257282
180,21,0.9155859,19.946344,2.0063264
180,22,0.8860584,21.323744,2.1053019
180,23,0.8782883,21.582756,2.10308
180,24,0.9161015,19.902407,2.0055616
180,25,0.8801149,21.502922,2.1092427
180,26,0.9058833,20.501455,2.0421178
180,27,0.9031533,20.662058,2.0521605
180,28,0.91051805,20.266033,2.0365288
180,29,0.9102226,20.2997,2.040365
180,30,0.89681596,20.98495,2.0697553
180,31,0.8959416,21.018976,2.06113
180,32,0.9068376,20.482077,2.0581083
180,33,0.90071183,20.775677,2.061383
180,34,0.896254,20.994793,2.0607316
180,35,0.89344925,21.118027,2.0686877
180,36,0.8972645,20.962994,2.0661695
180,37,0.8996035,20.83555,2.0652378
180,38,0.8950648,21.060053,2.068235
180,39,0.90491295,20.558102,2.0485806
180,40,0.911249,20.237103,2.030909
180,41,0.9092485,20.329683,2.0447295
180,42,0.87753445,21.611475,2.102149
180,43,0.8929014,21.13454,2.0699043
180,44,0.89001954,21.225296,2.0727968
180,45,0.88481766,21.374002,2.1027725
180,46,0.8895087,21.23835,2.0746598
180,47,0.88325405,21.415483,2.0953894
180,48,0.8732006,21.704557,2.0996203
180,49,0.87536556,21.646463,2.0983279
180,50,0.8903261,21.207573,2.0626018
180,51,0.8871132,21.286615,2.0823817
180,52,0.8986428,20.888998,2.0689015
180,53,0.88380307,21.391388,2.090401
180,54,0.9125749,20.145027,2.022391
180,55,0.9047233,20.58051,2.0506234
180,56,0.8853143,21.348288,2.0861905
180,57,0.8779844,21.603485,2.1066027
180,58,0.8841155,21.39015,2.092806
180,59,0.90107816,20.73256,2.0526335
180,60,0.90693814,20.451914,2.042595
180,61,0.91085607,20.247633,2.0368693
180,62,0.90635973,20.500198,2.0584555
180,63,0.8993426,20.865208,2.066907
180,64,0.8922306,21.15245,2.0677981
180,65,0.9023678,20.686852,2.0551555
180,66,0.90890217,20.36879,2.0432673
180,67,0.9115914,20.210419,2.0337672
180,68,0.8976478,20.93495,2.0651472
180,69,0.8767725,21.619452,2.1010191
180,70,0.8940611,21.112707,2.071955
180,71,0.9019794,20.716318,2.0622768
180,72,0.91673374,19.839304,2.0006597
180,73,0.88682353,21.30332,2.0840778
180,74,0.9015498,20.726463,2.0575113
180,75,0.8946749,21.07432,2.0699327
180,76,0.90970224,20.310196,2.0428865
180,77,0.91228116,20.172556,2.0291038
180,78,0.9119479,20.19845,2.0290706
180,79,0.8824905,21.424099,2.10246
180,80,0.87407595,21.696095,2.1017277
180,81,0.904155,20.595678,2.0447118
180,82,0.87495625,21.659176,2.0991852
180,83,0.8743057,21.670732,2.0960538
180,84,0.8803423,21.475225,2.0781963
180,85,0.9160204,19.921164,2.0071523
180,86,0.90279853,20.66728,2.0572739
180,87,0.8922862,21.135952,2.072067
180,88,0.898115,20.911518,2.056711
180,89,0.9022861,20.704147,2.0539262
180,90,0.8735751,21.69778,2.100088
180,91,0.8974393,20.941109,2.0626688
180,92,0.87621754,21.639816,2.1021
180,93,0.8981074,20.912203,2.0567393
180,94,0.89410686,21.091816,2.0687382
180,95,0.8850566,21.365168,2.1018794
180,96,0.89549476,21.03976,2.0660367
180,97,0.894513,21.088957,2.0692627
180,98,0.8829279,21.418474,2.0990548
180,99,0.9000159,20.823732,2.0640726
190,0,0.87313783,21.724316,2.0995731
190,1,0.91705704,19.826002,2.000782
190,2,0.90844023,20.391361,2.0383694
190,3,0.91572636,19.963829,2.0094383
190,4,0.91613805,19.905537,2.0069976
190,5,0.9075379,20.429022,2.051723
190,6,0.89090335,21.19985,2.0730066
190,7,0.9147143,20.029306,2.0170841
190,8,0.9015087,20.741182,2.062018
190,9,0.8901485,21.23158,2.0722408
190,10,0.8789002,21.564682,2.1052065
190,11,0.8937038,21.126867,2.0721002
190,12,0.8826061,21.42789,2.1007106
190,13,0.90635514,20.497543,2.0584192
190,14,0.91137934,20.230082,2.0358899
190,15,0.90071183,20.775677,2.061383
190,16,0.91414094,20.06596,2.0162401
190,17,0.89982253,20.839128,2.0680585
190,18,0.9071254,20.462555,2.054098
190,19,0.8929568,21.144537,2.0770557
190,20,0.8832576,21.415894,2.09544
190,21,0.8767676,21.620884,2.1011455
190,22,0.8793712,21.530947,2.1022756
190,23,0.9001992,20.818499,2.0676372
190,24,0.89424145,21.104364,2.0640032
190,25,0.913007,20.14006,2.0238209
190,26,0.8820648,21.459913,2.0970597
190,27,0.9045157,20.588802,2.0511837
190,28,0.8782883,21.582756,2.10308
190,29,0.9038421,20.622133,2.051033
190,30,0.895313,21.060955,2.0688825
190,31,0.90179646,20.721434,2.0653994
190,32,0.88768,21.302227,2.0893137
190,33,0.888845,21.265171,2.072507
190,34,0.9101226,20.316587,2.0324974
190,35,0.9167361,19.850174,2.0032697
190,36,0.8803494,21.509447,2.1003675
190,37,0.91077834,20.269855,2.0307763
190,38,0.8962671,21.008667,2.0638459
190,39,0.89932746,20.867002,2.0671608
190,40,0.88514805,21.367226,2.1043503
190,41,0.90897495,20.366451,2.0423212
190,42,0.91228116,20.172556,2.0291038
190,43,0.9155505,19.997059,2.0136912
190,44,0.8735751,21.69778,2.100088
190,45,0.89693725,20.985785,2.0670004
190,46,0.9150376,20.00297,2.0135746
190,47,0.9095727,20.33642,2.0352864
190,48,0.9120625,20.20811,2.0336916
190,49,0.9034135,20.632898,2.0516665
190,50,0.89226365,21.176764,2.0792186
190,51,0.90059865,20.7908,2.0649016
190,52,0.88408285,21.406807,2.0995493
190,53,0.8858255,21.355318,2.1033287
190,54,0.9125402,20.159805,2.0241969
190,55,0.87963057,21.513607,2.1013525
190,56,0.9132316,20.110088,2.018441
190,57,0.8895087,21.23835,2.0746598
190,58,0.9029863,20.668451,2.0560908
190,59,0.8925917,21.163908,2.0807657
190,60,0.9052601,20.560154,2.0605314
190,61,0.90578103,20.524864,2.0575113
190,62,0.8860611,21.319254,2.1050136
190,63,0.8779844,21.603485,2.1066027
190,64,0.8956171,21.03982,2.0702207
190,65,0.9139427,20.083342,2.0164282
190,66,0.90527415,20.539215,2.0596707
190,67,0.91360277,20.102898,2.0202715
190,68,0.88132524,21.470839,2.1070433
190,69,0.88929147,21.257402,2.0725315
190,70,0.8752254,21.643803,2.0981226
190,71,0.87521225,21.661293,2.0997105
190,72,0.89489716,21.085917,2.0684178
190,73,0.8983101,20.914875,2.0637326
190,74,0.87621754,21.639816,2.1021
190,75,0.906116,20.513954,2.060856
190,76,0.89872706,20.896872,2.056339
190,77,0.9115914,20.210419,2.0337672
190,78,0.9074736,20.460703,2.0526505
190,79,0.90226156,20.697489,2.063711
190,80,0.88479394,21.381891,2.1004674
190,81,0.8882139,21.286043,2.072753
190,82,0.8867398,21.310326,2.0928855
190,83,0.88682353,21.30332,2.0840778
190,84,0.89772505,20.932297,2.0583901
190,85,0.8760432,21.64175,2.1027217
190,86,0.8947455,21.090658,2.0677662
190,87,0.88599575,21.339722,2.1023264
190,88,0.9162696,19.874224,2.0051877
190,89,0.87454975,21.66953,2.0989232
190,90,0.90472126,20.57711,2.0525262
190,91,0.9164449,19.87348,2.0040498
190,92,0.8805111,21.478067,2.103386
190,93,0.87442833,21.67242,2.100339
190,94,0.8815898,21.462873,2.0961397
190,95,0.89813167,20.924934,2.0641766
190,96,0.8775096,21.612387,2.1021087
190,97,0.8806084,21.476633,2.100259
190,98,0.8915622,21.186277,2.0720637
190,99,0.8915203,21.186756,2.0756183
200,0,0.87256277,21.7379,2.0990233
200,1,0.9173097,19.802896,1.9975172
200,2,0.88924545,21.265203,2.092258
200,3,0.91503793,20.04021,2.0173588
200,4,0.9043538,20.608883,2.0523105
200,5,0.9141662,20.107986,2.0271552
200,6,0.89033455,21.228136,2.072123
200,7,0.90340835,20.647688,2.0538654
200,8,0.90868473,20.380754,2.0415764
200,9,0.9048079,20.575985,2.0557075
200,10,0.91190886,20.222775,2.036917
200,11,0.8882139,21.286043,2.072753
200,12,0.91572636,19.963829,2.0094383
200,13,0.885622,21.364807,2.1047254
200,14,0.9125402,20.171871,2.0302439
200,15,0.910448,20.277668,2.0302944
200,16,0.87621754,21.639816,2.1021
200,17,0.87396747,21.698566,2.1009092
200,18,0.9029635,20.669771,2.054969
200,19,0.8851818,21.39015,2.1027472
200,20,0.9025099,20.70146,2.0529957
200,21,0.91012955,20.317451,2.0319636
200,22,0.8776352,21.613924,2.1025162
200,23,0.88710064,21.319582,2.0948002
200,24,0.87746894,21.626951,2.1023655
200,25,0.9132032,20.13841,2.0243878
200,26,0.8834241,21.41789,2.091725
200,27,0.90801,20.429657,2.0511332
200,28,0.911129,20.258932,2.030731
200,29,0.87938243,21.557825,2.1026204
200,30,0.89808744,20.935417,2.0650015
200,31,0.8785391,21.585932,2.1018302
200,32,0.894342,21.107061,2.0629318
200,33,0.88768,21.302227,2.0893137
200,34,0.8909758,21.212502,2.081364
200,35,0.9018973,20.713747,2.067585
200,36,0.9161255,19.924,2.0088484
200,37,0.8826061,21.42789,2.1007106
200,38,0.9016907,20.744658,2.0612519
200,39,0.8794519,21.523863,2.1032968
200,40,0.91705704,19.826002,2.000782
200,41,0.9139992,20.125158,2.0259678
200,42,0.8938978,21.122719,2.0691795
200,43,0.87313783,21.724316,2.0995731
200,44,0.8746372,21.693144,2.0989616
200,45,0.91135067,20.230831,2.0271058
200,46,0.9167361,19.850174,2.0032697
200,47,0.90542704,20.544462,2.047473
200,48,0.87504613,21.674566,2.1021647
200,49,0.89896125,20.881008,2.0571446
200,50,0.9153385,19.993631,2.0112307
200,51,0.8928234,21.161777,2.0727158
200,52,0.9093829,20.36876,2.0422924
200,53,0.87890303,21.58536,2.1029806
200,54,0.88663316,21.350346,2.1039925
200,55,0.88182425,21.47354,2.0940022
200,56,0.9010726,20.752287,2.0659518
200,57,0.9077402,20.447226,2.0531728
200,58,0.8844332,21.403488,2.098467
200,59,0.9129055,20.164082,2.033263
200,60,0.90606457,20.516739,2.0609138
200,61,0.88101053,21.477613,2.1073413
200,62,0.8998516,20.839743,2.066969
200,63,0.89882356,20.90739,2.0586424
200,64,0.8983523,20.915016,2.056907
200,65,0.8975193,20.962404,2.0661447
200,66,0.90730906,20.470282,2.054873
200,67,0.89487123,21.082699,2.073362
200,68,0.8843061,21.415293,2.0998032
200,69,0.8932594,21.13149,2.0761878
200,70,0.9001992,20.818499,2.0676372
200,71,0.8949313,21.073742,2.0667722
200,72,0.905538,20.53939,2.0471647
200,73,0.8994119,20.865456,2.0668805
200,74,0.8825642,21.456305,2.0952768
200,75,0.8758433,21.657331,2.1035638
200,76,0.89226365,21.176764,2.0792186
200,77,0.9071244,20.479513,2.054304
200,78,0.8801279,21.516672,2.0993633
200,79,0.89693725,20.985785,2.0670004
200,80,0.87539035,21.658276,2.0997555
200,81,0.90100855,20.778854,2.0623298
200,82,0.89653444,21.004698,2.0676534
200,83,0.8914428,21.196377,2.081267
200,84,0.9066084,20.493319,2.0589542
200,85,0.88666177,21.345438,2.1042385
200,86,0.89630187,21.009706,2.0699184
200,87,0.8823078,21.469618,2.095356
200,88,0.89297634,21.14046,2.077059
200,89,0.89601934,21.032896,2.071258
200,90,0.8803494,21.509447,2.1003675
200,91,0.8955397,21.055954,2.0579302
200,92,0.9005235,20.812057,2.0621011
200,93,0.8996865,20.857264,2.0478804
200,94,0.91642594,19.867199,2.0009053
200,95,0.8959094,21.041864,2.0705543
200,96,0.9162696,19.874224,2.0051877
200,97,0.8970681,20.976015,2.0630748
200,98,0.9097548,20.336006,2.0430777
200,99,0.8917729,21.195621,2.0755913
